" 102,000  solo  parents are on the DPB and  11,000 have been on the DPB for  more than  10 years.","505"
" 106,000  more patients have had  medical or  surgical specialist appointments  over the past  three years.","504"
" 106,000  more patients have had a medical or  surgical specialist appointment  over the past  three years.","504"
" 12 month fully-funded  courses  of Herceptin  for Her-2 positive breast cancer sufferers, which the previous government would not  commit to  funding.","504"
" 12,000 DPB  recipients have left the  benefit  and gone into full-time work.","505"
" 12,000 DPB  recipients have left the benefit  and gone into  full-time work a 20  per    cent  increase.","505"
" 12,000 more  core full-time tertiary  places  funded  in 2012  than in 2008","506"
" 12,000 more  core tertiary student  places.","506"
" 12,000 places in Job Ops six-month job placements in businesses for low-skilled young people so they can develop work skills and confidence,","706"
" 12,000 places in Job Ops: six-month job placements in businesses for low-skilled young people so they can develop work skills and confidence,","706"
" 12,500  Youth Guarantee  places by 2014.","506"
" 13,000 jobs  were created in small businesses  through the 90-day trial period, according to  research by  New Zealand Institute of  Economic Research.","701"
" 130,000 people  are  in the  four-year bowel  screening pilot.","504"
" 1330 new dwellings were authorised, up 11 per cent compared with  the same month last year.","410"
" 1340 MW of new  renewable electricity  generation a record  has been consented  in the first year of the ETS.","416"
" 139 non-teaching spaces such as halls,  libraries and administration  blocks.","506"
" 139 non-teaching spaces such as halls,  libraries and administration  blocks.","506"
" 140 experts working  on the response to the  Rena disaster, including ornithologists  and  vets  with experience in  treating oiled birds.","501"
" 165,000 home upgrades  with insulation or  clean heating.","411"
" 170 more midwifery graduates in 2011  than in  2008.","506"
" 170,000 have spent at least  five of the past  10 years on a  benefit.","505"
" 170,000 more new jobs are expected by  2016 than at the time of Budget 2011.","410"
" 170,000 more new jobs are expected by 2016 than at the time of Budget 2011.","410"
" 1800 health professionals signed up to the  graduate  voluntary scheme so  far.","506"
" 188 victims received assistance for expenses  (such as  travel, childcare, and  accommodation)  to help them attend court  proceedings and Parole Board hearings.","504"
